Please,0.634,0.465,0.490,0.199,0.434,0.13,0.88,0.52,80.77,50.25,-5.03
Please,0.634,0.463,0.489,0.206,0.430,0.40,0.94,0.55,-32.89,-38.24,-8.06
Please,0.638,0.450,0.490,0.202,0.429,0.31,0.80,0.46,22.40,-1.76,-29.15
Please,0.635,0.438,0.496,0.204,0.429,0.35,0.81,0.42,-4.04,-1.96,1.97
Please,0.634,0.431,0.485,0.197,0.435,0.37,0.81,0.43,8.76,5.44,6.33
Please,0.638,0.430,0.496,0.185,0.436,0.40,0.83,0.40,-4.47,-1.68,-1.82
Please,0.633,0.297,0.467,0.177,0.426,0.38,0.82,0.42,-2.44,2.34,-1.80
Please,0.643,0.257,0.498,0.180,0.425,0.35,0.82,0.42,-1.68,3.01,0.21
Please,0.645,0.275,0.486,0.185,0.434,0.36,0.85,0.41,-4.63,-0.56,-2.31
Please,0.645,0.296,0.487,0.188,0.437,0.36,0.81,0.43,-2.37,0.59,-0.40
Please,0.650,0.320,0.475,0.190,0.430,0.37,0.83,0.41,-2.11,0.77,-1.31
Please,0.649,0.326,0.477,0.193,0.425,0.37,0.83,0.40,-6.12,-9.88,-5.05
Please,0.652,0.361,0.478,0.202,0.430,0.35,0.83,0.44,-3.88,0.21,-1.47
Please,0.645,0.375,0.461,0.182,0.425,0.37,0.84,0.42,-2.78,0.14,-0.41
Please,0.636,0.370,0.415,0.164,0.449,0.38,0.84,0.40,-3.21,0.59,-1.14
Please,0.646,0.372,0.409,0.168,0.453,0.37,0.84,0.41,-3.20,-1.61,-4.26
Please,0.656,0.394,0.420,0.175,0.444,0.35,0.87,0.40,-3.15,-0.27,-1.32
Please,0.650,0.398,0.437,0.180,0.446,0.35,0.85,0.39,-2.84,0.64,-1.10
Please,0.652,0.397,0.435,0.181,0.440,0.35,0.84,0.40,-2.09,0.57,-0.92
Please,0.656,0.397,0.438,0.165,0.444,0.35,0.85,0.39,-3.60,-4.60,-1.53
Please,0.662,0.390,0.504,0.151,0.448,0.37,0.85,0.39,-2.61,0.44,-0.07
Please,0.689,0.413,0.509,0.169,0.450,0.34,0.84,0.40,-3.24,-0.52,-0.76
Please,0.684,0.406,0.504,0.180,0.455,0.35,0.85,0.39,-2.68,0.41,-1.09
Please,0.678,0.408,0.501,0.177,0.447,0.35,0.83,0.40,-2.63,0.34,-0.40
Please,0.675,0.422,0.506,0.182,0.446,0.34,0.85,0.40,-2.54,-0.66,-0.56
Please,0.671,0.434,0.496,0.191,0.445,0.34,0.84,0.41,-2.93,0.91,-1.39
Please,0.650,0.447,0.492,0.181,0.440,0.35,0.84,0.40,-1.60,1.54,-0.65
Please,0.654,0.424,0.491,0.191,0.407,0.35,0.83,0.39,-2.66,-0.23,-0.74
Please,0.653,0.411,0.482,0.229,0.408,0.34,0.85,0.40,-2.44,-0.51,-1.65
Please,0.652,0.408,0.474,0.233,0.419,0.34,0.85,0.39,-2.09,-0.49,-0.09
