Always,0.130,0.791,0.151,0.329,0.736,0.98,-0.22,-0.13,-17.54,30.85,-42.80
Always,0.130,0.802,0.152,0.342,0.744,0.96,0.82,0.43,1.80,-13.92,12.70
Always,0.121,0.806,0.148,0.341,0.751,0.94,0.02,0.01,-6.75,36.63,-69.05
Always,0.122,0.807,0.151,0.352,0.757,0.87,0.57,0.25,-8.69,-1.15,6.80
Always,0.125,0.808,0.152,0.320,0.762,0.82,0.52,0.27,-1.34,-1.33,-0.18
Always,0.128,0.810,0.153,0.317,0.761,0.84,0.52,0.22,0.06,0.63,-0.35
Always,0.127,0.806,0.156,0.333,0.761,0.87,0.48,0.20,13.49,3.22,-6.00
Always,0.124,0.803,0.156,0.333,0.754,0.86,0.51,0.21,2.72,2.39,-2.10
Always,0.124,0.803,0.156,0.320,0.745,0.86,0.52,0.18,-1.02,2.43,-2.68
Always,0.123,0.805,0.152,0.315,0.747,0.86,0.51,0.19,-2.89,-0.37,-0.47
Always,0.113,0.803,0.153,0.259,0.758,0.85,0.54,0.19,-2.14,0.44,0.12
Always,0.115,0.803,0.154,0.264,0.760,0.86,0.52,0.20,-0.24,0.21,-0.56
Always,0.119,0.802,0.155,0.197,0.760,0.87,0.52,0.19,-4.98,-1.15,-0.54
Always,0.120,0.801,0.151,0.231,0.754,0.86,0.53,0.20,-3.08,-0.05,0.10
Always,0.123,0.807,0.148,0.265,0.764,0.86,0.50,0.19,-2.63,0.07,-0.56
Always,0.135,0.819,0.144,0.350,0.758,0.86,0.51,0.19,-2.09,0.04,-0.05
Always,0.133,0.814,0.143,0.339,0.754,0.86,0.52,0.19,-3.59,0.39,-2.10
Always,0.131,0.811,0.148,0.345,0.773,0.86,0.52,0.19,-2.00,0.49,-2.08
Always,0.130,0.812,0.148,0.356,0.770,0.86,0.51,0.19,-1.79,1.26,-2.11
Always,0.126,0.814,0.149,0.340,0.761,0.86,0.50,0.20,-2.83,0.96,-0.15
Always,0.129,0.816,0.149,0.339,0.752,0.86,0.53,0.19,-2.43,1.04,0.02
Always,0.126,0.815,0.152,0.341,0.749,0.86,0.52,0.18,-4.88,0.63,-0.86
Always,0.139,0.819,0.150,0.346,0.714,0.86,0.51,0.18,-2.47,-1.15,-1.87
Always,0.135,0.812,0.149,0.355,0.712,0.87,0.51,0.16,-2.27,-0.56,1.40
Always,0.141,0.814,0.152,0.369,0.716,0.87,0.50,0.19,-4.82,1.05,-0.63
Always,0.138,0.817,0.152,0.365,0.729,0.87,0.49,0.18,-2.57,-0.22,-0.36
Always,0.134,0.817,0.153,0.383,0.703,1.00,0.62,0.24,3.40,-26.82,45.35
Always,0.129,0.811,0.150,0.371,0.715,1.01,-0.12,-0.14,-0.74,-1.31,9.04
Always,0.128,0.816,0.152,0.373,0.729,0.97,0.21,-0.01,-19.23,7.72,-49.07
Always,0.127,0.808,0.154,0.382,0.743,0.93,0.49,-0.00,-7.32,-5.12,-4.76
