Wrong,0.741,0.591,0.436,0.488,0.608,0.65,0.39,-0.17,15.31,107.79,97.80
Wrong,0.733,0.588,0.769,0.379,0.559,1.01,0.24,0.20,-4.21,0.47,-10.71
Wrong,0.738,0.590,0.698,0.372,0.577,0.98,0.31,0.19,-13.37,-10.26,0.97
Wrong,0.728,0.586,0.646,0.367,0.578,1.03,0.27,0.06,0.97,-2.96,4.24
Wrong,0.725,0.588,0.618,0.379,0.581,1.04,0.28,0.02,-1.24,-17.09,-2.12
Wrong,0.734,0.590,0.590,0.382,0.591,0.99,0.22,0.01,-4.54,1.36,3.77
Wrong,0.731,0.589,0.565,0.323,0.592,1.06,0.25,0.00,-6.15,-3.10,-1.39
Wrong,0.742,0.589,0.558,0.336,0.578,1.01,0.21,0.01,-1.16,0.42,1.92
Wrong,0.746,0.588,0.543,0.335,0.582,1.00,0.23,0.03,-2.97,3.85,-3.09
Wrong,0.748,0.585,0.522,0.351,0.584,1.02,0.21,0.06,-0.23,-0.41,-1.39
Wrong,0.755,0.589,0.499,0.371,0.584,1.00,0.22,0.04,-4.97,2.13,-1.72
Wrong,0.753,0.586,0.482,0.365,0.597,1.02,0.22,0.05,-3.75,-4.85,1.09
Wrong,0.760,0.592,0.472,0.398,0.602,1.03,0.19,-0.00,-3.76,0.60,0.59
Wrong,0.754,0.593,0.464,0.416,0.607,1.02,0.23,0.02,-2.25,-1.31,-0.81
Wrong,0.747,0.596,0.457,0.421,0.599,1.03,0.19,0.02,-2.63,1.79,-0.50
Wrong,0.763,0.587,0.434,0.388,0.586,1.00,0.22,0.02,-4.88,-1.08,0.01
Wrong,0.754,0.588,0.433,0.377,0.593,1.01,0.19,0.02,-2.08,3.12,-1.11
Wrong,0.761,0.589,0.430,0.389,0.593,1.00,0.19,0.03,-1.79,3.01,-1.35
Wrong,0.760,0.593,0.420,0.401,0.592,1.03,0.20,0.01,-4.53,-3.25,-1.01
Wrong,0.758,0.577,0.428,0.428,0.598,1.04,0.18,0.00,-2.84,0.90,0.18
Wrong,0.752,0.573,0.428,0.437,0.587,1.02,0.22,0.01,-8.19,8.14,1.55
Wrong,0.750,0.567,0.429,0.430,0.581,1.03,0.17,0.02,-8.58,0.14,0.29
Wrong,0.751,0.571,0.429,0.436,0.572,1.02,0.17,0.04,-2.48,0.23,0.11
Wrong,0.751,0.578,0.443,0.425,0.582,1.01,0.17,0.05,-4.86,2.35,-2.67
Wrong,0.748,0.577,0.440,0.447,0.575,1.00,0.19,0.08,-11.18,0.56,-8.17
Wrong,0.754,0.572,0.438,0.318,0.590,1.01,0.18,0.09,-0.64,-0.04,-2.78
Wrong,0.761,0.566,0.436,0.333,0.602,0.99,0.16,0.05,-11.78,-0.98,0.59
Wrong,0.757,0.569,0.426,0.383,0.599,1.03,0.20,0.07,-11.71,-2.43,-4.18
Wrong,0.749,0.567,0.426,0.400,0.595,1.01,0.21,0.05,0.44,0.50,3.85
Wrong,0.748,0.575,0.422,0.401,0.588,1.02,0.21,0.03,-2.92,4.70,0.62
